gene,dataset_name,dataset_dose_name,dataset_dose_units,dataset_response_name,dataset_response_units,dataset_doses,dataset_ns,dataset_stdevs,dataset_means,bmds_model_index,model_name,bmr,distribution,direction,confidence_level,tail_probability,degree,model_class,bmdl,bmd,bmdu,aic,loglikelihood,p_value1,p_value2,p_value3,p_value4,model_dof,residual_of_interest,residual_at_lowest_dose,recommended,recommendation_bin,recommendation_notes,selected
ATAD3B_25485,ATAD3B_25485,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.46526252440432164,0.3947133927156354,0.30694543867225094,0.7127559912709919","-0.06160791851404299,-0.31850765121281505,-0.6490474011970706,-1.1811092303520954",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.05766670681582109,0.541532717174105,4.38579134719147,32.52825108252482,-12.264125541262409,0.017481341401315298,0.4967298673341183,0.4967298673341183,0.582502369332959,1.0,-0.4819817982332079,0.17536182237595124,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
ATG101_12980,ATG101_12980,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.5177110260685062,0.15557909087666177,0.5844274881340765,0.6165557116505196","-0.09256451182968828,-0.6232419230668513,-0.6275178256604691,-1.6212834633748987",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.08723374383147356,0.8717764037798341,9.531172200061443,37.30332533318676,-14.651662666593381,0.0008810223137095674,0.16110001204134594,0.16110001204134594,0.12618797563400208,1.0,0.2805228750158793,0.5532536545964682,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
ATP9A_15812,ATP9A_15812,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.3273911121806407,0.09905086159659764,0.38049815521147234,0.38924864891638244","-0.034618060215170644,0.39783185905007645,0.7083409594350122,0.9418709060234205",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.010844314088228906,0.061445473509718365,0.3726110557413035,16.270671091114853,-4.135335545557426,0.0002047900111197265,0.16255992668129626,0.16255992668129626,0.5434865930909585,1.0,0.17849710149199766,-0.025778294524255348,True,Recommended - Lowest AIC,"lowest dose/BMDL ratio > 3.0
BMD/BMDL ratio > 3.0",False
AZI2_26875,AZI2_26875,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.24114949305000713,0.5417044709908154,0.27364389721577825,0.3282367915454523","-0.018572787961675583,0.21785971089151426,-0.13310811139386539,0.7209223627007448",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,1,frequentist_unrestricted,2.7715833656381688,4.172606468200684,8.34376484279626,14.615192970016263,-4.307596485008132,0.009519583564965406,0.4243736618306686,0.4243736618306686,0.2026639673408599,2.0,-1.1421714950428914,-0.11852110975885033,True,Recommended - Lowest BMDL,,False
B3GAT3_90741,B3GAT3_90741,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.3333569546612148,0.17167240173702353,0.15792610028204013,0.650254694241077","-0.03276470745958017,-0.04345081137625492,0.16913599437228288,-0.9429076501678743",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,2,frequentist_restricted,2.652815173633467,5.922949314117432,7.8993599362356095,19.069641445693343,-6.53482072284667,0.0007228576423803368,0.05291427117523895,0.05291427117523895,0.584665761217916,2.0,-0.009318581553948815,-0.34775182963407686,True,Recommended - Lowest AIC,,False
BBS1_24145,BBS1_24145,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.5800111213228547,1.0421813480771174,0.33808148348125694,0.6110530962415575","-0.10208144589038211,-0.20554288431009413,0.1962278837731273,1.6607102913793816",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,2,frequentist_restricted,2.270660065141194,3.2364320755004883,7.373036141959939,42.33299275392903,-18.166496376964513,0.0031680270156572155,0.32738749530681743,0.32738749530681743,0.8742159294505873,2.0,0.3696536923505953,0.011614712401576455,True,Recommended - Lowest BMDL,,False
BBS2_20596,BBS2_20596,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.6674583642811407,0.47616903422146284,0.3588331417300414,0.49741134213440946","-0.1394703242171317,0.15646335610122633,-0.06131429464174878,1.0823791140916803",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,1,frequentist_unrestricted,3.013117238487581,4.672479629516602,10.28820303372578,40.38979348056532,-17.19489674028266,0.041050944664569045,0.3549151946313085,0.3549151946313085,0.692993976675752,2.0,-0.2558242334666939,-0.26365179507120934,True,Recommended - Lowest BMDL,,False
BBS4_91564,BBS4_91564,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.2570586955085105,0.2733858527837644,0.3926545676262399,0.24494479576617886","-0.02201912556504972,0.0017797154427771807,-0.1411691902864538,0.5694097408185741",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,2,frequentist_restricted,2.952788492911888,6.460516452789307,9.095468129756071,7.935990884478279,-0.9679954422391397,0.04952445308873987,0.8549254226876433,0.8549254226876433,0.7081916756043738,2.0,0.007388854220777438,0.22877011997763932,True,Recommended - Lowest AIC,,False
BCAP31_644,BCAP31_644,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.24696668747493558,0.353691186190294,0.2713085770072025,0.26471899741030186","-0.018735573973005726,-0.06888030659665666,-0.20079862169778742,-0.816133026911105",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.38678036189277093,1.408538325057205,9.60676214680176,7.674057492791566,0.16297125360421694,0.00690039389166941,0.9530131843844066,0.9530131843844066,0.8475735569652788,1.0,0.02528385785089413,0.07540134838227663,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
BECN1_680,BECN1_680,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.1761858491403011,0.17496046278660696,0.24030679205460162,0.18444310851194362","-0.009807870782883976,-0.15139479572143705,-0.3245573241004867,-0.49056244159535317",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.030648644785510784,0.21044037340855093,1.4396704054632834,-7.2318362316546825,7.615918115827341,0.01154429100696075,0.9466383714503164,0.9466383714503164,0.5696417590106152,1.0,-0.39083933822018996,0.1095893061749637,True,Recommended - Lowest AIC,"lowest dose/BMDL ratio > 3.0
BMD/BMDL ratio > 3.0",False
BICC1_19624,BICC1_19624,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.5163578894205205,0.3721095989771268,0.681235945367324,0.25636978138145344","-0.09262796366062398,-0.0014556564672647543,-0.9776665051485041,-0.6434332037403913",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.10678739948826929,0.3179753234950169,-9999.0,35.044180034721954,-13.522090017360977,0.03975353104254731,0.3202910224804576,0.3202910224804576,0.3420693284261228,1.0,0.2742234440707608,-0.13711174325025277,True,Recommended - Lowest AIC,,False
BMF_16921,BMF_16921,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.564516140957462,0.5382782094702183,0.28298321423081896,0.3845150645267543","-0.10355259514315611,0.6500971532685554,1.3486156393468882,1.7858440887450737",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.017023387619226088,0.056799637479438385,0.2446126290539882,35.79107212195156,-13.895536060975779,4.192767915112139e-05,0.35021638478923633,0.35021638478923633,0.5510728838873613,1.0,0.21339476311339786,-0.03680696729191612,True,Recommended - Lowest AIC,"lowest dose/BMDL ratio > 3.0
BMD/BMDL ratio > 3.0",False
BRI3BP_19979,BRI3BP_19979,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.37588684996621446,0.22198286017874816,0.289537865732963,0.19501439389818653","-0.04445102077638965,-0.10819124615375382,-0.08541454676872633,-0.9060082569394531",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,2.4336574417872128,3.5291004180908203,6.3320158041431585,15.266858117170692,-4.633429058585346,0.0057042312750261726,0.2661040012988001,0.2661040012988001,0.920150070604472,2.0,0.2698214516369306,0.028390966333265735,True,Recommended - Lowest AIC,,False
BRI3BP_771,BRI3BP_771,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.5500075630157539,0.3086159920398199,0.33631888123779763,0.16235557061505418","-0.09895214397042366,-0.4265083062796411,-0.25796354656077886,-1.087402239690125",2,Power,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,3.0389022065113718,4.7283731205895165,10.11858938366096,30.982562156106884,-12.491281078053442,0.0064889421877935005,0.05444273317914039,0.05444273317914039,0.5211134312133419,2.0,-0.010376700406072298,0.5024474621594931,True,Recommended - Lowest AIC,,False
BRIP1_16491,BRIP1_16491,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.5126900947111035,0.6018628834781593,0.25599217117479717,0.30186978401169173","-0.08545689374206687,-0.2733867064928563,-0.27642413374892677,1.2460080404391356",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,2,frequentist_restricted,2.380286802076642,5.6218671798706055,7.310871591315555,31.209210693118756,-12.604605346559378,0.0014820644564799146,0.26825560055654996,0.26825560055654996,0.6663597856580171,2.0,0.005533761725322373,0.5126560864354055,True,Recommended - Lowest AIC,,False
BSG_778,BSG_778,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.3151242686474805,0.23097464213980626,0.3366681841596451,0.4743473995979291","-0.030713792239887735,0.22571943435119715,-0.3152919624508924,-0.7110690017954197",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,2.964002283073555,4.567158222198486,9.844580194305134,18.416075993018204,-6.208037996509103,0.024359321376949294,0.6864723132063464,0.6864723132063464,0.16977208906636998,2.0,-1.198745205789698,-0.1245736903851165,True,Recommended - Lowest AIC,,False
BTBD3_785,BTBD3_785,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.2401413051144702,0.1461823922208806,0.178095118781833,0.3167219210088976","-0.01902172246933145,0.033307676046301055,0.04639566979637161,-0.5769663593287595",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,2,frequentist_restricted,2.636383385014453,6.077480316162109,8.22036842680927,0.7363783939096651,2.6318108030451675,0.012333395118338086,0.4735519036927819,0.4735519036927819,0.8395728930443425,2.0,-0.004138291227644489,-0.3328669016021923,True,Recommended - Lowest AIC,,False
C19orf48_21955,C19orf48_21955,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.3742564353408562,0.4809943594902861,0.24236859634712657,0.3412902410229586","-0.0440099321771294,0.026225887624473754,-0.44244686573863173,0.9402011772359568",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,2,frequentist_restricted,2.8688475096713533,5.941972732543945,7.933864051739547,23.377559648254806,-8.688779824127403,0.0030760620332268562,0.6439046274486535,0.6439046274486535,0.1541575811512529,2.0,0.01664439788114183,0.5287254373906571,True,Recommended - Lowest AIC,,False
C1QL1_14428,C1QL1_14428,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","1.0501337172036682,0.5423685832240555,0.3750742881734959,0.48018861414499014","-0.2637840363115127,0.1697610968529384,0.11792838898942443,-2.5000044755452087",1,Polynomial 2,1.0 Standard Deviation,Normal + Nonconstant variance,Down (↓),0.95,0.01,2,frequentist_restricted,2.586375446375626,5.761365294456482,-9999.0,55.73691165475235,-25.868455827376174,0.0005308781574581145,0.04326652981699464,0.1664648540967847,0.1968484225520647,4.0,-0.003020191158537439,-1.1017899338079136,True,Recommended - Lowest AIC,,False
C5orf24_24924,C5orf24_24924,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.565905910826325,0.6160434795337895,0.31111890868407066,0.8533609923635744","-0.09668838108525984,-0.5721362467324441,-0.042980019016537745,0.8643110151678471",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,1,frequentist_unrestricted,3.294029552670576,5.298211574554443,13.402517661669764,40.98062851984986,-17.49031425992493,0.06117422383288895,0.44489563854426206,0.44489563854426206,0.38035759410646464,2.0,0.11887033052322801,0.5572487128157674,True,Recommended - Lowest AIC,,False
C8G_91020,C8G_91020,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","1.2069109745310431,0.5960593595032699,0.7071871719175067,0.6005998305695666","-0.4249092933477507,-0.5708442782930456,0.44687522398129365,-2.467908303261629",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,3.0884161276207878,4.836171865463257,11.019416409734568,66.16950112615937,-30.084750563079687,0.007189554462908476,0.12664211531983305,0.12664211531983305,0.19332494593398875,2.0,1.6011910770802174,-0.49286024916825294,True,Recommended - Lowest BMDL,,False
CALCOCO1_18741,CALCOCO1_18741,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.5973492464798328,0.2513478621475349,0.3241730045034543,0.3424319162778757","-0.1179534028330559,0.32581209629312385,0.06893769235769208,1.020178541822298",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.38044040561552117,3.5954643108142936,10.024448758684237,37.213388750562196,-14.606694375281098,0.007416621190597716,0.10378582722813035,0.10378582722813035,0.15882649339721,1.0,-0.1503806884698727,-0.5521017649951729,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
CAMK2D_26958,CAMK2D_26958,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.49712994718467524,0.2373285697875935,0.851538847855048,0.36865522852754734","-0.08082865917955116,-0.27846544354484504,-0.2338534939463673,1.2074971386634417",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,2,frequentist_restricted,2.535286809632166,5.920623540878296,7.894665694387939,34.102824957101916,-14.051412478550956,0.0027230888270731723,0.1757904797737102,0.1757904797737102,0.7371786491727315,2.0,0.003935152290858106,0.4438441758128825,True,Recommended - Lowest AIC,,False
CAMLG_12796,CAMLG_12796,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.637359817679718,0.4352290554913164,0.687033836272796,0.3641047237052835","-0.10870470702507984,0.2740623885731319,0.14518247419642602,0.9294024701395944",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,1,frequentist_unrestricted,3.481168996358996,5.746884346008301,16.30747544127977,40.67004709894859,-17.335023549474293,0.11056157166171987,0.44061308861234794,0.44061308861234794,0.5527407178941925,2.0,-0.031219318031850133,-0.5444797763234965,True,Recommended - Lowest AIC,,False
CAVIN1_21319,CAVIN1_21319,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.7088105044556368,0.3120701426010897,0.5461366838253578,0.35105300261448896","-0.14781276597258297,-0.23153685527660173,-0.348585878394879,-1.9506401255459005",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,2.206549067085159,3.126499652862549,5.284706606284336,41.20892588666419,-17.604462943332095,0.0011128242977704872,0.14286306156062845,0.14286306156062845,0.9832138993130565,2.0,-0.022932352021078885,0.08912508548812721,True,Recommended - Lowest AIC,,False
CBSL_33992,CBSL_33992,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.2912642919998272,0.6034490066926155,0.14128701397330393,0.48216828028778574","-0.02628791911058605,-0.1886176445425617,-0.49292064733947866,-1.3487290605063758",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.21718057831940896,0.6170518402948609,2.9492130744124205,20.133092613255187,-6.066546306627593,6.458938436804118e-05,0.12462917087558067,0.12462917087558067,0.62534976880758,1.0,0.08833733005329826,0.18228745168183108,True,Recommended - Lowest BMDL,,False
CBWD1_1009,CBWD1_1009,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.24160047564003628,0.19846073639856418,0.09639342000542693,0.21724038337928264","-0.01817567168495249,-0.2058906105063855,-0.24019385701406984,-0.6838462230394745",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.17724281690370058,0.9163308808532507,9.446766506381088,1.3630414671694622,3.318479266415269,0.0015160442573723953,0.268836619683975,0.268836619683975,0.2177660455889039,1.0,0.21330345954330449,0.45543065966208346,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
CBWD1_26970,CBWD1_26970,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.4006541777988848,0.4358887347165066,1.1671962728054206,0.30491674117656153","-0.05203787656139569,-0.09609677053018789,-0.17546932420528596,-1.2193187154096838",0,Linear,1.0 Standard Deviation,Normal + Nonconstant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,1.839572335176791,3.158535957336426,7.287298424004458,33.857356116785006,-13.928678058392503,0.004770858624616681,0.04759274778296807,0.05490369189103861,0.9630917474229544,3.0,-0.15080876434203044,-0.46564382922020053,True,Recommended - Lowest AIC,,False
CC2D1B_25383,CC2D1B_25383,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.37056086304501407,0.40188342831798296,0.33081432409757194,0.75847775731394","-0.045321918780100244,-0.2862366641043606,0.3638605721599319,0.7749531255836714",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,1,frequentist_unrestricted,3.159459572059484,4.99143123626709,11.763416853652789,29.172049674786273,-11.586024837393136,0.028872556997752707,0.4243366926960749,0.4243366926960749,0.21587270297397287,2.0,1.30799609884987,-0.06394207931184145,True,Recommended - Lowest AIC,,False
CCDC144A_18451,CCDC144A_18451,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.502852646985737,0.9956245027274518,0.4535893419672292,0.2601289289329027","-0.07482651829682624,-0.7050173176906455,-0.7057277252004582,-1.5716526699898459",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,2.752385126162199,4.134054183959961,8.209051792791152,41.2072155869199,-17.60360779345995,0.002024310182977662,0.15968210965045393,0.15968210965045393,0.10634811716607695,2.0,-0.9787821264142759,1.1105122982229572,True,Recommended - Lowest AIC,,False
CCDC32_15195,CCDC32_15195,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.5148981223353643,0.2492202390518666,0.541315798655315,1.314538733762921","-0.08088842472863024,0.12426570344488293,-0.7048274596231977,-1.9242478187231438",0,Linear,1.0 Standard Deviation,Normal + Nonconstant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,2.348112469616263,2.4656736850738525,4.312153571899302,40.69348424118771,-16.346742120593856,0.000244503540782981,0.04247600326695555,0.34354404938451255,0.37465730750293846,2.0,-1.266112923317714,-0.7017427027455904,True,Recommended - Lowest AIC,,False
CCDC82_14662,CCDC82_14662,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.24913823159779652,0.35352728746193884,0.32731668057392427,0.6421841503894874","-0.01985979950946533,0.380526975186848,0.2652690766740195,0.9351497948756465",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,1,frequentist_unrestricted,2.6096279720036097,3.8573527336120605,7.299284941220785,19.83713248178939,-6.9185662408946955,0.0025106549615271367,0.2650238600892181,0.2650238600892181,0.1409465205995517,2.0,0.5244024115672656,-0.989361471533165,True,Recommended - Lowest AIC,,False
CCDC85B_28333,CCDC85B_28333,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.3240551002024851,0.4008491200105179,0.5428417768450731,0.3705772047071285","-0.03260075561023947,0.031008059578471914,-0.22162681650549831,-1.3960927923798865",2,Power,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,1.7907940784236076,2.443835392581015,9.420189627172682,19.747532314908202,-6.873766157454101,0.000514985759272446,0.8573432113755727,0.8573432113755727,0.8916132731943576,2.0,-0.29295814956744703,-0.052680511883216284,True,Recommended - Lowest AIC,,False
CCNDBP1_1069,CCNDBP1_1069,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.19721791248167111,0.21204603449597487,0.48002779928079675,0.2613858126000773","-0.011806812453354886,0.17882086607782513,0.597307799835011,1.4195137143932908",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.13677647213090452,0.27802619062771794,0.9195242986971358,6.412227037799431,0.7938864811002846,3.979093826655955e-07,0.2871836098958558,0.2871836098958558,0.49726762906838895,1.0,0.6108962787079698,-0.2426133628991911,True,Recommended - Lowest AIC,,False
