gene,bmd,bmdl,bmdu,model,aic,pvalue,converged,error
SDSL_88229,,,,,,,False,No valid model fit
SDSL_90115,,,,,,,False,No valid model fit
SEC16A_6185,3.0079969859958533,0.2492413617091893,10.082016021148362,Hill,34.676124664498985,0.3853557036299826,True,
SEC23IP_89319,,,,,,,False,No valid model fit
SEC31B_24253,,,,,,,False,No valid model fit
SECISBP2L_21615,,,,,,,False,No valid model fit
SECISBP2_22548,,,,,,,False,No valid model fit
SELENOF_6221,,,,,,,False,No valid model fit
SELENOK_6203,,,,,,,False,No valid model fit
SEMA3G_20892,,,,,,,False,No valid model fit
SEMA4G_14735,4.492743015289307,2.928690788821335,9.543076756983837,Linear,34.93283866482705,0.7681913626029089,True,
SEMA6B_20194,,,,,,,False,No valid model fit
SENP3-EIF4A1_88815,,,,,,,False,No valid model fit
SENP8_88060,,,,,,,False,No valid model fit
SEPHS1_15829,3.392629623413086,2.3583235092872297,5.961044020131721,Linear,28.497942095706943,0.7840027026816918,True,
SEPHS2_15835,,,,,,,False,No valid model fit
SEPTIN6_10820,,,,,,,False,No valid model fit
SEPTIN6_27838,,,,,,,False,No valid model fit
SERBP1_92824,,,,,,,False,No valid model fit
SERPINB9_10799,0.8445936140289946,0.14150933946480765,8.776369960082608,Hill,58.04437516124509,0.6223913486689301,True,
SERPINE1_6253,,,,,,,False,No valid model fit
SERPINH1_92867,,,,,,,False,No valid model fit
SERPINH1_92869,,,,,,,False,No valid model fit
SERTAD4_21591,,,,,,,False,No valid model fit
SESN3_14278,,,,,,,False,No valid model fit
SETD2_10666,,,,,,,False,No valid model fit
SETD3_21134,,,,,,,False,No valid model fit
SETD6_12905,3.057619452166481,1.2330951296584856,12.455542419221402,Power,-6.263886759020821,0.7498844571554453,True,
SETDB1_26641,,,,,,,False,No valid model fit
SEZ6L2_14038,,,,,,,False,No valid model fit
SF3A3_93129,,,,,,,False,No valid model fit
SF3B1_6268,,,,,,,False,No valid model fit
SF3B4_92827,,,,,,,False,No valid model fit
SFR1_15519,,,,,,,False,No valid model fit
SFXN1_90521,,,,,,,False,No valid model fit
SFXN2_20131,,,,,,,False,No valid model fit
SFXN4_17498,,,,,,,False,No valid model fit
SGCA_20378,,,,,,,False,No valid model fit
SGSH_12188,,,,,,,False,No valid model fit
SGTB_10789,,,,,,,False,No valid model fit
SH3BGRL2_24673,,,,,,,False,No valid model fit
SH3BGRL3_92823,,,,,,,False,No valid model fit
SH3BGRL_21211,,,,,,,False,No valid model fit
SH3BP2_90126,,,,,,,False,No valid model fit
SH3BP5L_17285,,,,,,,False,No valid model fit
SH3GL1_25786,4.6308183670043945,2.993750721310658,10.110685560159641,Linear,36.79316081018595,0.29541277706108793,True,
SH3GL1_27847,,,,,,,False,No valid model fit
SH3PXD2A_19966,,,,,,,False,No valid model fit
SHC2_13555,,,,,,,False,No valid model fit
SHLD2_2324,4.260151386260986,2.814775807161573,8.656187484984642,Linear,26.43245434711235,0.7794948273489062,True,
SHMT2_6311,,,,,,,False,No valid model fit
SHQ1_15028,6.834920644760132,3.24336940745833,10.083862786795802,Polynomial 2,40.28552392515468,0.5574199663003748,True,
SIGMAR1_19417,,,,,,,False,No valid model fit
SIK1_17023,2.996066219014714,2.1301358601913463,9.561052661746283,Power,15.384287906478761,0.3419414093281544,True,
SIM1_88760,,,,,,,False,No valid model fit
SIPA1L1_11116,,,,,,,False,No valid model fit
SIPA1_90766,,,,,,,False,No valid model fit
SIRT5_17960,,,,,,,False,No valid model fit
SIVA1_18355,4.767361879348755,3.05680712063863,10.705489535182283,Linear,47.64942406547317,0.12103130117024052,True,
SKA1_26466,,,,,,,False,No valid model fit
SKP2_12445,,,,,,,False,No valid model fit
SLAIN2_22179,,,,,,,False,No valid model fit
SLC12A4_27859,,,,,,,False,No valid model fit
SLC16A10_20966,,,,,,,False,No valid model fit
SLC16A1_23166,,,,,,,False,No valid model fit
SLC16A6_19311,,,,,,,False,No valid model fit
SLC16A9_21453,,,,,,,False,No valid model fit
SLC19A2_17227,,,,,,,False,No valid model fit
SLC19A3_11343,5.575293302536011,2.3234947656620033,7.223813197040087,Polynomial 2,51.88112163171943,0.8468944508245569,True,
SLC1A5_26579,,,,,,,False,No valid model fit
SLC20A2_18128,,,,,,,False,No valid model fit
SLC24A1_25645,,,,,,,False,No valid model fit
SLC25A10_21880,,,,,,,False,No valid model fit
SLC25A11_6391,,,,,,,False,No valid model fit
SLC25A14_6397,,,,,,,False,No valid model fit
SLC25A19_18913,,,,,,,False,No valid model fit
SLC25A23_12348,2.963150766674833,2.110707344095033,9.162333136063948,Power,6.468941476060854,0.482461484545887,True,
SLC25A25_27868,,,,,,,False,No valid model fit
SLC25A27_27869,,,,,,,False,No valid model fit
SLC25A32_6403,,,,,,,False,No valid model fit
SLC25A33_21035,,,,,,,False,No valid model fit
SLC25A39_23473,,,,,,,False,No valid model fit
SLC25A40_6409,,,,,,,False,No valid model fit
SLC25A4_6406,,,,,,,False,No valid model fit
SLC25A51_20272,,,,,,,False,No valid model fit
SLC25A52_88724,,,,,,,False,No valid model fit
SLC25A5_92330,6.806221008300781,3.120654119988289,10.00256397137441,Polynomial 2,25.47694790502962,0.7039067524885569,True,
SLC25A6_93015,6.349883079528809,2.907268972454951,8.83287194403506,Polynomial 2,34.873728557349494,0.5448959950036094,True,
SLC27A1_19587,,,,,,,False,No valid model fit
SLC27A5_6429,,,,,,,False,No valid model fit
SLC29A1_12426,,,,,,,False,No valid model fit
SLC29A3_16722,,,,,,,False,No valid model fit
SLC35A1_6463,,,,,,,False,No valid model fit
SLC35F1_24827,,,,,,,False,No valid model fit
SLC35F2_6477,,,,,,,False,No valid model fit
SLC35F5_23797,,,,,,,False,No valid model fit
SLC35F6_16405,,,,,,,False,No valid model fit
SLC35G1_16081,,,,,,,False,No valid model fit
SLC38A10_10465,,,,,,,False,No valid model fit
SLC38A1_14804,,,,,,,False,No valid model fit
SLC38A3_20351,4.057913911636329,1.3808151689607426,33.961936495899714,Power,22.197796397446446,0.7121586375164635,True,
SLC38A6_91595,,,,,,,False,No valid model fit
SLC38A7_15567,,,,,,,False,No valid model fit
SLC39A11_26030,,,,,,,False,No valid model fit
SLC39A13_22270,,,,,,,False,No valid model fit
SLC39A3_16311,3.9424298523523396,2.6538025079946106,9.818459886207108,Power,7.65309889564348,0.46832836650639253,True,
SLC39A7_21831,,,,,,,False,No valid model fit
SLC39A8_20682,,,,,,,False,No valid model fit
SLC39A9_88693,,,,,,,False,No valid model fit
SLC3A2_20164,6.900820732116699,3.222676029309249,10.275139585099687,Polynomial 2,10.662047709580278,0.4789900314970721,True,
SLC41A3_17557,,,,,,,False,No valid model fit
SLC44A5_11824,,,,,,,False,No valid model fit
SLC47A1_88432,,,,,,,False,No valid model fit
SLC47A1_90244,,,,,,,False,No valid model fit
SLC4A2_91119,6.298454999923706,2.9358242036602804,8.711173085600972,Polynomial 2,22.313728658707255,0.2166557525518602,True,
SLC4A7_12553,,,,,,,False,No valid model fit
SLC66A3_27719,,,,,,,False,No valid model fit
SLC6A8_27878,,,,,,,False,No valid model fit
SLC6A8_6522,,,,,,,False,No valid model fit
SLC7A1_26434,,,,,,,False,No valid model fit
SLC7A5_13711,,,,,,,False,No valid model fit
SLC7A6OS_11998,,,,,,,False,No valid model fit
SLC7A6_14789,,,,,,,False,No valid model fit
SLC8A1_16683,,,,,,,False,No valid model fit
SLC9A3R2_11626,3.2685601711273193,2.288901195042879,5.638363896828675,Linear,34.673345112318145,0.5178556597314765,True,
SLC9A8_17260,,,,,,,False,No valid model fit
SLC9B2_20656,,,,,,,False,No valid model fit
SLCO5A1_28623,,,,,,,False,No valid model fit
SLCO5A1_6542,,,,,,,False,No valid model fit
SLFN5_24296,,,,,,,False,No valid model fit
SLIRP_92622,,,,,,,False,No valid model fit
SLIT1_24163,,,,,,,False,No valid model fit
SLMAP_90153,,,,,,,False,No valid model fit
SLX1A_33471,,,,,,,False,No valid model fit
SLX1B_33533,,,,,,,False,No valid model fit
SLX4IP_26247,,,,,,,False,No valid model fit
SMAD7_12470,,,,,,,False,No valid model fit
SMARCA1_26388,,,,,,,False,No valid model fit
SMARCA2_17450,12.308979034423828,11.15151603159566,13.222127788473895,Linear,34.70723121053292,0.12702478203909795,True,
SMARCA5_87620,,,,,,,False,No valid model fit
SMARCD3_11036,4.915742874145508,3.1255474909724885,11.39465083903122,Linear,29.550340935161554,0.9560695263750174,True,
SMC3_6583,,,,,,,False,No valid model fit
SMCHD1_17711,7.234179973602295,4.913732071559343,10.294143984888787,Exponential 3,-12.239999016127769,0.1000909841896811,True,
SMG1_92899,,,,,,,False,No valid model fit
SMIM10L2A_33668,,,,,,,False,No valid model fit
SMIM19_6589,,,,,,,False,No valid model fit
SMIM1_26428,,,,,,,False,No valid model fit
SMIM7_17535,,,,,,,False,No valid model fit
SMN1_25646,,,,,,,False,No valid model fit
SMOC1_22673,,,,,,,False,No valid model fit
SMPDL3B_20517,3.960387706756592,2.663079752675822,7.6273940458360805,Linear,38.40364987577129,0.8300426044705671,True,
SMUG1_27885,,,,,,,False,No valid model fit
SMUG1_27886,,,,,,,False,No valid model fit
SMYD5_25405,,,,,,,False,No valid model fit
SMYD5_6601,,,,,,,False,No valid model fit
SNAI2_24257,,,,,,,False,No valid model fit
SNF8_6614,,,,,,,False,No valid model fit
SNHG32_901,0.02835802733898163,0.021019292282272572,0.060773916401556445,Exponential 5,7.15029366850215,0.13439986195039177,True,
SNHG6_6616,,,,,,,False,No valid model fit
SNHG8_6618,,,,,,,False,No valid model fit
SNRPA1_92725,,,,,,,False,No valid model fit
SNRPC_92660,7.153917551040649,3.571488802664554,11.063516753922023,Polynomial 2,49.8907143188092,0.22360576426364642,True,
SNRPD2_23205,,,,,,,False,No valid model fit
SNRPF_92804,0.4022689955524881,0.10299621904905534,1.7576067434824647,Hill,16.79482873333485,0.748410237778887,True,
SNRPG_6644,,,,,,,False,No valid model fit
SNW1_92451,,,,,,,False,No valid model fit
SNX10_25691,,,,,,,False,No valid model fit
SNX11_90971,,,,,,,False,No valid model fit
SNX14_18525,,,,,,,False,No valid model fit
SNX16_22669,,,,,,,False,No valid model fit
SNX3_25515,,,,,,,False,No valid model fit
SNX6_92703,,,,,,,False,No valid model fit
SOBP_24495,,,,,,,False,No valid model fit
SOCS5_17907,,,,,,,False,No valid model fit
SOD1_92822,,,,,,,False,No valid model fit
SOD2_6667,0.9988954860414622,0.0819155034779931,106.56606832047581,Hill,42.72221805959996,0.8563544546832019,True,
SON_27891,,,,,,,False,No valid model fit
SORBS3_90798,,,,,,,False,No valid model fit
SORBS3_91669,,,,,,,False,No valid model fit
SOWAHA_14936,,,,,,,False,No valid model fit
SOX21_33611,,,,,,,False,No valid model fit
SPACA6_90946,,,,,,,False,No valid model fit
SPACA9_24794,0.1471333657327605,0.03318292620606212,0.884822476704839,Hill,42.105195331412986,0.6495689106084768,True,
SPAG8_28892,,,,,,,False,No valid model fit
SPAG9_12882,,,,,,,False,No valid model fit
SPATA20_15075,,,,,,,False,No valid model fit
SPATA5_16599,1.2346997628221532,0.11599211632374117,9.677303573230322,Hill,25.497011422594902,0.1269289692238913,True,
SPATA7_91570,0.027830666763666106,0.011050437365189883,0.08488574311205997,Hill,18.829228155515963,0.1494188739733674,True,
SPCS2_21762,0.12959415612441083,0.02898802386221359,0.880890262254431,Hill,53.691600515943236,0.6636628697829867,True,
SPDYC_15081,,,,,,,False,No valid model fit
SPEF2_27903,,,,,,,False,No valid model fit
SPHK1_13551,,,,,,,False,No valid model fit
SPHK2_6712,,,,,,,False,No valid model fit
SPINDOC_18589,,,,,,,False,No valid model fit
SPIRE2_24037,,,,,,,False,No valid model fit
SPOCD1_17922,,,,,,,False,No valid model fit
SPOUT1_15434,,,,,,,False,No valid model fit
SPPL2A_92794,,,,,,,False,No valid model fit
SPRTN_88688,,,,,,,False,No valid model fit
SPRY1_18786,,,,,,,False,No valid model fit
SPRY3_16670,,,,,,,False,No valid model fit
SPR_6721,,,,,,,False,No valid model fit
SPSB4_87877,,,,,,,False,No valid model fit
SPTBN1_6728,,,,,,,False,No valid model fit
SPTBN2_19769,,,,,,,False,No valid model fit
SPTBN4_20050,,,,,,,False,No valid model fit
SPTBN4_27906,,,,,,,False,No valid model fit
SPTB_12584,,,,,,,False,No valid model fit
SPTSSB_25421,,,,,,,False,No valid model fit
SRA1_20834,2.6874303817749023,1.943602973974252,4.282980171331545,Linear,8.471596086211719,0.9872236503105363,True,
SRCAP_90788,,,,,,,False,No valid model fit
SRCAP_91495,3.6429619789123535,2.4964636505041913,6.655316430650817,Linear,10.504752841920588,0.28541158559317026,True,
SRC_87757,6.1623311042785645,2.978939129352824,8.40706411545016,Polynomial 2,38.90808985468904,0.22549034869816076,True,
SRGAP2C_3832,,,,,,,False,No valid model fit
SRGAP2_33672,,,,,,,False,No valid model fit
SRM_6753,,,,,,,False,No valid model fit
SRP19_24416,,,,,,,False,No valid model fit
SRP72_28388,,,,,,,False,No valid model fit
SRPK1_6763,,,,,,,False,No valid model fit
SRPRA_6764,,,,,,,False,No valid model fit
SRPRB_12105,,,,,,,False,No valid model fit
SRPX2_25977,,,,,,,False,No valid model fit
SRPX_17263,,,,,,,False,No valid model fit
SRRD_25382,,,,,,,False,No valid model fit
SRR_20787,,,,,,,False,No valid model fit
SRSF10_24587,,,,,,,False,No valid model fit
SRSF5_6773,,,,,,,False,No valid model fit
SRSF7_26369,,,,,,,False,No valid model fit
SRXN1_88916,,,,,,,False,No valid model fit
SSBP1_14985,,,,,,,False,No valid model fit
SSBP1_27908,,,,,,,False,No valid model fit
SSB_92788,0.9079958768378755,0.07145192197384566,9.608373066390367,Hill,24.478843236635605,0.32377453931755906,True,
SSH1_91337,,,,,,,False,No valid model fit
SSR1_6784,,,,,,,False,No valid model fit
SSTR2_27909,0.4062658099755359,0.13741381894625762,1.4835965904638941,Hill,51.92822615600977,0.20646235099164478,True,
SSU72P7_91157,,,,,,,False,No valid model fit
ST3GAL6_22872,,,,,,,False,No valid model fit
ST7_6809,,,,,,,False,No valid model fit
STARD3NL_10928,,,,,,,False,No valid model fit
STAT2_25506,,,,,,,False,No valid model fit
STAT6_11686,,,,,,,False,No valid model fit
STIP1_6841,,,,,,,False,No valid model fit
STK40_22411,,,,,,,False,No valid model fit
STMN3_15411,,,,,,,False,No valid model fit
STOML1_90347,,,,,,,False,No valid model fit
STON2_11767,,,,,,,False,No valid model fit
STOX2_13293,,,,,,,False,No valid model fit
STRADA_24367,0.29696059284179893,0.10240495673213433,0.8506741288395376,Hill,14.173806668567323,0.4469119301887253,True,
STS_28600,,,,,,,False,No valid model fit
STUB1_6861,5.797199010848999,4.054023530902163,10.614259871728525,Polynomial 2,41.15363264609789,0.12497347744872156,True,
STX16_19931,,,,,,,False,No valid model fit
STXBP2_28380,,,,,,,False,No valid model fit
STYXL1_26271,,,,,,,False,No valid model fit
SUGP1_24642,,,,,,,False,No valid model fit
SULF1_21749,,,,,,,False,No valid model fit
SUMO1_6890,,,,,,,False,No valid model fit
SUMO4_27922,,,,,,,False,No valid model fit
SUN2_12288,,,,,,,False,No valid model fit
SUPT16H_92421,,,,,,,False,No valid model fit
SUPT3H_17765,0.16553822388991143,0.01699426500427854,1.5841306821568837,Hill,44.92121791590455,0.36692325245198476,True,
SURF4_6900,,,,,,,False,No valid model fit
SUSD1_17935,,,,,,,False,No valid model fit
SUZ12_6905,,,,,,,False,No valid model fit
SVIL_21650,0.5857264572976766,0.05087292348652918,5.5678879467928555,Hill,41.39588226423185,0.6386831848704017,True,
SWT1_14364,3.927185535430908,2.645901861499109,7.521361065580049,Linear,37.90077067193231,0.7457043612250456,True,
SYBU_23464,,,,,,,False,No valid model fit
SYCE2_26143,,,,,,,False,No valid model fit
SYCP2_20826,,,,,,,False,No valid model fit
SYNC_17010,,,,,,,False,No valid model fit
SYNGR2_26398,,,,,,,False,No valid model fit
SYPL2_18719,,,,,,,False,No valid model fit
SYP_6919,,,,,,,False,No valid model fit
SYS1_27929,2.0755961326911674,1.6379999167790846,2.747607151674159,Power,-1.8942242830068956,0.24318038374648365,True,
SYTL1_25933,,,,,,,False,No valid model fit
SYTL2_21368,,,,,,,False,No valid model fit
SYTL5_18954,,,,,,,False,No valid model fit
TACC3_15729,3.0839037895202637,1.6731992393075232,9.851021823645848,Linear,1.8922207407708909,0.2981339181721987,True,
TAF13_22370,,,,,,,False,No valid model fit
TAF4B_26534,,,,,,,False,No valid model fit
TAF4_19365,,,,,,,False,No valid model fit
TAF5L_12286,,,,,,,False,No valid model fit
TAF6L_24936,,,,,,,False,No valid model fit
TAOK3_17039,,,,,,,False,No valid model fit
TAP2_27935,0.08478116056273681,0.02150794850413704,0.43470227639562664,Hill,17.30742653227189,0.5283628614222493,True,
TAS2R14_27936,,,,,,,False,No valid model fit
TAS2R43_6958,,,,,,,False,No valid model fit
TASOR2_90897,,,,,,,False,No valid model fit
TATDN3_12595,5.009255409240723,3.167319683539618,11.851917194597126,Linear,20.424229888188172,0.6279702599614774,True,
TBC1D15_25284,4.248616077544669,2.8091001526762605,9.927902401308495,Power,20.86570384027409,0.27430093900576735,True,
TBC1D17_12896,,,,,,,False,No valid model fit
TBC1D19_12620,,,,,,,False,No valid model fit
TBC1D20_24870,,,,,,,False,No valid model fit
TBC1D30_28455,,,,,,,False,No valid model fit
TBC1D5_24322,,,,,,,False,No valid model fit
TBC1D8B_16267,,,,,,,False,No valid model fit
TBC1D9_19231,,,,,,,False,No valid model fit
TBCB_6971,,,,,,,False,No valid model fit
TBRG1_22742,,,,,,,False,No valid model fit
TBRG4_21135,,,,,,,False,No valid model fit
TCAF1_33763,,,,,,,False,No valid model fit
TCEA2_6992,,,,,,,False,No valid model fit
TCEA3_20929,,,,,,,False,No valid model fit
TCEAL8_17852,,,,,,,False,No valid model fit
TCEANC2_14191,,,,,,,False,No valid model fit
TCEANC_26702,,,,,,,False,No valid model fit
TCF24_89917,,,,,,,False,No valid model fit
TCF3_91725,3.206362724304199,2.253492323163232,5.480920566487058,Linear,30.387276289312197,0.567789815397087,True,
TCHP_21844,,,,,,,False,No valid model fit
TCOF1_15308,6.415209770202637,3.080831922634999,8.985376803114418,Polynomial 2,32.959747485294,0.324820750111394,True,
TCOF1_27945,,,,,,,False,No valid model fit
TCP1_92625,,,,,,,False,No valid model fit
TCP1_92626,5.137679576873779,3.2236385842473423,12.515966642537546,Linear,24.530029946265493,0.16249106904612032,True,
TCTEX1D2_90839,,,,,,,False,No valid model fit
TCTN1_91134,,,,,,,False,No valid model fit
TCTN1_91622,,,,,,,False,No valid model fit
TCTN1_91714,,,,,,,False,No valid model fit
TDG_24368,,,,,,,False,No valid model fit
TDRKH_13741,3.1905746459960938,2.2444244200121592,5.441694224912114,Linear,-1.536410320666822,0.3069687932273524,True,
TEAD4_26655,,,,,,,False,No valid model fit
TECTA_24403,,,,,,,False,No valid model fit
TEC_19874,4.469757080078125,2.917617349484734,9.451560994947316,Linear,55.992355459794396,0.8603416991388866,True,
TEDC1_20289,4.434077739715576,2.9005431868981373,9.311280848059335,Linear,41.72757524636991,0.4495867485356315,True,
TEN1_12678,,,,,,,False,No valid model fit
TENM3_24095,,,,,,,False,No valid model fit
TENT2_19346,6.816105842590332,3.148973630933165,10.030364927963287,Polynomial 2,51.372330156352064,0.7708705956464155,True,
TENT4A_89434,,,,,,,False,No valid model fit
TEP1_18252,,,,,,,False,No valid model fit
TESC_24546,,,,,,,False,No valid model fit
TESK1_28302,,,,,,,False,No valid model fit
TESMIN_15697,5.6298792362213135,2.4325357546995656,7.325878131016181,Polynomial 2,31.81090799943667,0.3455748383802073,True,
TEX14_11881,,,,,,,False,No valid model fit
TEX15_26219,,,,,,,False,No valid model fit
TEX2_15987,4.602901935577393,2.9806854781406007,9.992757692436754,Linear,8.187874327404185,0.5836327151532421,True,
TEX54_88362,,,,,,,False,No valid model fit
TFAM_7036,,,,,,,False,No valid model fit
TFAP2E_17151,,,,,,,False,No valid model fit
TFCP2_7042,,,,,,,False,No valid model fit
TFDP1_7045,1.3283592468717975,0.20351107750729913,9.738723382596321,Hill,4.217827678478763,0.39042053147353184,True,
TFF1_21691,,,,,,,False,No valid model fit
TFF1_7046,,,,,,,False,No valid model fit
TGFBR3_27950,4.82192432684395,3.0818929259868657,10.953751985269786,Power,17.19811302581563,0.19730542760431014,True,
TGFBRAP1_26440,0.13054313224350145,0.0421043708240425,0.822210692590798,Hill,20.430777225143835,0.9306165309069229,True,
TGM1_20398,4.068940877914429,2.7195948948348474,7.986358590998616,Linear,66.18969549844782,0.5727234962950412,True,
THAP10_21408,,,,,,,False,No valid model fit
THBS3_28921,,,,,,,False,No valid model fit
THOC6_12411,2.1615304871443617,0.29521300312469423,9.90227667483932,Hill,17.495233746790035,0.30366855553344374,True,
TIGAR_25932,,,,,,,False,No valid model fit
TIGAR_823,,,,,,,False,No valid model fit
TIGD6_22549,6.771565675735474,3.3246711245621157,9.908640643626761,Polynomial 2,41.91869439769741,0.2783955490265848,True,
TIMM10B_25535,4.4124802910837015,1.0221677534470937,-9999.0,Hill,30.155385647558703,0.19055702750201808,True,
TIMM21_15751,,,,,,,False,No valid model fit
TIMM22_7102,,,,,,,False,No valid model fit
TIMM23B_15627,,,,,,,False,No valid model fit
TIMM23B_27959,,,,,,,False,No valid model fit
TIMM44_23550,5.6121826171875,2.44324454352462,7.29273370463559,Polynomial 2,27.546773737518194,0.46920900233637575,True,
TIMM50_91602,,,,,,,False,No valid model fit
TIMM8A_18175,,,,,,,False,No valid model fit
TIMM9_7106,,,,,,,False,No valid model fit
TIPRL_17201,,,,,,,False,No valid model fit
TKFC_14274,,,,,,,False,No valid model fit
TKT_7123,,,,,,,False,No valid model fit
TLCD3B_17610,,,,,,,False,No valid model fit
TLCD4-RWDD3_27980,,,,,,,False,No valid model fit
TLCD5_25961,,,,,,,False,No valid model fit
TLCD5_27968,,,,,,,False,No valid model fit
TLE3_33869,,,,,,,False,No valid model fit
TLN1_26461,,,,,,,False,No valid model fit
TLNRD1_87388,6.187828779220581,2.6691445040149957,8.463657222999,Polynomial 2,30.005781867356077,0.9445369359954062,True,
TM2D1_12834,,,,,,,False,No valid model fit
TM6SF2_24056,,,,,,,False,No valid model fit
TM9SF3_7143,1.0315647590080514,0.0899286474232129,192.5377033585339,Hill,47.58033876404531,0.8845484979777829,True,
TMA7_93241,,,,,,,False,No valid model fit
TMBIM6_7153,0.315319594903643,0.10530597325319918,3.6286637759468867,Hill,21.0390079219829,0.5281990042417859,True,
TMCO4_11716,,,,,,,False,No valid model fit
TMED2_92403,,,,,,,False,No valid model fit
TMED5_20453,,,,,,,False,No valid model fit
TMED7-TICAM2_18083,,,,,,,False,No valid model fit
TMEM101_26550,,,,,,,False,No valid model fit
TMEM104_18196,,,,,,,False,No valid model fit
TMEM115_14175,4.449925422668457,2.90811004699349,9.373541946245748,Linear,14.62059112734007,0.3729048285748745,True,
TMEM116_17519,,,,,,,False,No valid model fit
TMEM123_7175,,,,,,,False,No valid model fit
TMEM126B_90748,,,,,,,False,No valid model fit
TMEM128_7178,,,,,,,False,No valid model fit
TMEM138_18069,,,,,,,False,No valid model fit
TMEM161B_15414,,,,,,,False,No valid model fit
TMEM175_91380,,,,,,,False,No valid model fit
TMEM183A_34069,,,,,,,False,No valid model fit
TMEM184B_14508,,,,,,,False,No valid model fit
TMEM184C_19988,,,,,,,False,No valid model fit
TMEM189_27974,4.179275035858154,2.7748797192638346,8.367416634983659,Linear,25.74791678522237,0.9752134427827598,True,
TMEM19_88089,,,,,,,False,No valid model fit
TMEM214_24547,2.1745657920837402,2.0276812491430904,2.765800758504855,Linear,6.325064953069658,0.48010856471541297,True,
TMEM225B_89600,,,,,,,False,No valid model fit
TMEM234_22912,,,,,,,False,No valid model fit
TMEM236_87950,,,,,,,False,No valid model fit
TMEM238_13049,,,,,,,False,No valid model fit
TMEM241_19360,1.5857889663396716,0.4777035018412545,9.39865280275912,Hill,45.79273260525831,0.9680974724690443,True,
TMEM251_7199,6.952959299087524,3.302346736042041,10.432338557198364,Polynomial 2,45.24863134126876,0.6483703820854674,True,
TMEM254_13795,,,,,,,False,No valid model fit
TMEM256_24434,,,,,,,False,No valid model fit
TMEM25_91693,,,,,,,False,No valid model fit
TMEM25_91742,,,,,,,False,No valid model fit
TMEM33_23365,,,,,,,False,No valid model fit
TMEM35B_17492,,,,,,,False,No valid model fit
TMEM41A_11795,2.9149723052978516,2.0821550922485006,4.78534432370292,Linear,2.1787390710981756,0.8198537901465595,True,
TMEM42_87522,,,,,,,False,No valid model fit
TMEM44_13230,7.428035736083984,3.510462676017847,13.815961974789989,Polynomial 2,65.18201773830845,0.223191061999077,True,
TMEM50B_7214,,,,,,,False,No valid model fit
TMEM51_18762,6.739362478256226,3.190571821221717,9.81861158842088,Polynomial 2,49.7886444489686,0.39146402075694087,True,
TMEM52_26220,6.487375497817993,2.976154375133161,9.161864443115919,Polynomial 2,43.27551550262298,0.712085757352911,True,
TMEM63A_18448,3.9049329070017924,0.8969792319671441,-9999.0,Hill,49.7202489687116,0.7303104510481833,True,
TMEM67_25575,,,,,,,False,No valid model fit
TMEM69_19561,,,,,,,False,No valid model fit
TMEM70_93074,,,,,,,False,No valid model fit
TMEM81_26051,,,,,,,False,No valid model fit
TMEM8B_27984,,,,,,,False,No valid model fit
TMEM91_91398,,,,,,,False,No valid model fit
TMEM94_18152,,,,,,,False,No valid model fit
TMOD3_12492,,,,,,,False,No valid model fit
TMPO_92628,,,,,,,False,No valid model fit
TNC_14940,,,,,,,False,No valid model fit
TNFRSF10A_23823,,,,,,,False,No valid model fit
TNFRSF10B_23818,6.4131975173950195,2.769160753492045,8.984805356820821,Polynomial 2,3.1526003653137784,0.1935069910099163,True,
TNFRSF12A_17257,,,,,,,False,No valid model fit
TNFRSF19_12626,7.32586145401001,4.060363265716259,36.97544656229998,Linear,65.71632004571745,0.3448914347239329,True,
TNK2_27994,0.3203431170104495,0.10423977608021137,-9999.0,Hill,37.99327681196846,0.11680988973771766,True,
TNKS1BP1_88735,2.7791197331162505,0.2184029199230108,-9999.0,Hill,51.89071367639919,0.5883809971832299,True,
TNNC1_88796,,,,,,,False,No valid model fit
TNPO3_12588,0.1120141123821629,0.0430834373891503,0.6455224966484242,Hill,6.731787522614734,0.7937900449511183,True,
TNRC18_20439,,,,,,,False,No valid model fit
TNS3_18725,,,,,,,False,No valid model fit
TOB1_25125,,,,,,,False,No valid model fit
TOM1L2_23231,,,,,,,False,No valid model fit
TOMM34_7272,,,,,,,False,No valid model fit
TOMM40_7273,,,,,,,False,No valid model fit
TOMM5_17155,,,,,,,False,No valid model fit
TOMM70_7276,,,,,,,False,No valid model fit
TOMM7_93169,,,,,,,False,No valid model fit
TOMM7_93170,,,,,,,False,No valid model fit
TOR1AIP2_27996,,,,,,,False,No valid model fit
TOR1A_7283,,,,,,,False,No valid model fit
TOR2A_25655,6.294392943382263,2.93276033898048,8.701739594627112,Polynomial 2,42.18364498065027,0.17034796350040127,True,
TOR3A_26001,,,,,,,False,No valid model fit
TP53BP2_90409,,,,,,,False,No valid model fit
TP53I13_90548,,,,,,,False,No valid model fit
TP53I3_7290,0.6186256364089525,0.05558907783490612,8.992039786486789,Hill,26.954934459816798,0.23015874960086036,True,
TP53INP2_7291,,,,,,,False,No valid model fit
TP53RK_22137,,,,,,,False,No valid model fit
TPCN1_19034,4.104456901550293,2.737526164077066,8.107363321991949,Linear,41.539769804819045,0.7756724465884396,True,
TPI1_93283,,,,,,,False,No valid model fit
TPM2_24543,,,,,,,False,No valid model fit
TPM3_92830,,,,,,,False,No valid model fit
TPPP3_12338,,,,,,,False,No valid model fit
TPPP_13685,,,,,,,False,No valid model fit
